id|text|experiencer|emotion|target|cause|selected
e6f0b062|TDS MELTDOWN: Mexican Trump Supporter Assaulted by Psychotic Androgynous Liberal in Post Office For Wearing MAGA Hat|"[""tds meltdown""]"|anger|"[[""psychotic androgynous liberal""]]"|"[[""assaulted by psychotic androgynous liberal in post office for wearing maga hat""]]"|True
8ef67528|Trump Unleashed: Paul Ryan 'Weak, Ineffective & Stupid,' 'Almost Killed' Republican Party|"[""trump""]"|anger|"[[""republican party""]]"|"[[""weak, ineffective & stupid,' 'almost killed' republican party""]]"|True
fb9e6f33|Trump brands London mayor a 'disaster'|"[""trump""]"|anger|"[[""london mayor""]]"|"[[""london mayor a 'disaster'""],[""brands london mayor a""]]"|True
95317e2a|Washington Post Publishes Abortion Article So Stupid You Won’t Believe It|"[""washington post""]"|anger|"[[""washington post""]]"|"[[""abortion article""]]"|True
3a2af903|House Panel Threatening Subpoenas Over Census Question|"[""house panel""]"|fear|"[[""subpoenas over census question""]]"|"[[""subpoenas over census question""]]"|True
9337999c|Liberal Entrepreneur Gary Vee Scared of ‘Massive Entitlement’ Ideas|"[""liberal entrepreneur gary vee""]"|fear|[[]]|"[[""‘massive entitlement’ ideas""]]"|True
e646053a|Passenger feared to have fallen overboard on cruise ship|"[""passenger""]"|fear|"[[""fallen overboard on cruise ship""]]"|"[[""to have fallen overboard on cruise ship""]]"|True
baa1e513|‘Top Gun’ Memoir Warns American Military Air Superiority Is In Danger|"[""top gun’ memoir""]"|fear|"[[""american military""]]"|[[]]|True
21915ee7|Please Enjoy All the Newscasters Totally Incapable of Believing That August Has Arrived|"[""newscasters""]"|joy|"[[""newscasters""]]"|"[[""believing""]]"|True
d2731b18|The world’s happiest people have a beautifully simple way to tackle loneliness|[]|joy|"[[""the world’s happiest people""]]"|"[[""have a beautifully simple way to tackle loneliness""]]"|True
f6e4c365|A Scholar of Extremism on How Religious Conflict Shapes Sri Lanka|"[""sri lanka"",""scholar of extremism""]"|surprise|"[[""sri lanka""]]"|"[[""how religious conflict shapes sri lanka""]]"|True
e9867236|BA and Lufthansa suspend Cairo flights citing security|"[""ba and lufthansa""]"|surprise|"[[""cairo flights citing security""]]"|"[[""suspend cairo flights citing security"",""cairo flights citing security""]]"|True
697ed10d|Boston Dynamics To Start Selling Creepy Robot Dogs|"[""boston dynamics""]"|surprise|"[[""start selling creepy robot dogs""]]"|"[[""to start selling creepy robot dogs""]]"|True
05e8280c|In Search for Missing Girl, Italy Finds Vatican Tombs Missing Their Occupants|"[""italy"",""missing girl""]"|surprise|"[[""italy finds vatican tombs missing their occupants""]]"|"[[""finds vatican tombs missing their occupants"",""italy finds vatican tombs missing their occupants""]]"|True
d025f881|July WTI oil down $2.13, or 4%, to settle at $51.14/bbl|[]|surprise|"[[""down $2.13, or 4%, to settle at $51.14/bbl""]]"|"[[""oil down $2.13, or 4%""]]"|True
ce6423b8|President Trump Surprised by Meghan Markle's 'Nasty' Comments About Him|"[""president trump""]"|surprise|"[[""meghan markle's 'nasty' comments about him""]]"|"[[""meghan markle's 'nasty' comments about him""]]"|True
b7cbb6aa|‘It Feels Like a Whole Century Was Cut Out.’ Chinese Censors Slice Six Minutes from Game of Thrones Premiere|[]|surprise|"[[""chinese censors""]]"|"[[""‘it feels like a whole century was cut out.’""]]"|True
633eaf9b|After Marijuana Is Legalized, a New Study Finds, Adolescent Use Declines|[]|surprise|[[]]|"[[""adolescent use declines""],[""new study finds, adolescent use declines""]]"|True
f4297aec|Global meat-eating is on the rise, bringing surprising benefits|[]|surprise|[[]]|"[[""bringing surprising benefits""]]"|True
d025f881|July WTI oil gains 72 cents, or 1.2%, to settle at $58.63/bbl|"[""wti oil""]"|surprise|[[]]|"[[""72 cents, or 1.2%, to settle at $58.63/bbl""]]"|True
d7da3737|The Best Movies and TV Shows Coming to Netflix, HBO, Amazon Prime, and Hulu in August|[]|surprise|"[[""coming to netflix, hbo, amazon prime, and hulu in august""]]"|"[[""the best movies and tv shows coming to netflix, hbo, amazon prime, and hulu in august""]]"|True
ebcfd91e|John Tanton, quiet architect of America's modern-day anti-immigrant movement, dies at 85|"[""john tanton""]"|sadness|"[[""modern-day anti-immigrant movement, dies at 85""]]"|"[[""modern-day anti-immigrant movement, dies at 85""]]"|True
63ec3995|‘I’ve been through some painful experiences’ – Sheryl Crow on #MeToo and Michael Jackson|[]|sadness|"[[""painful experiences""]]"|"[[""been through some painful experiences""]]"|True
2cbee86e|Immigrants are being denied US citizenship for smoking legal pot|"[""immigrants""]"|disgust|"[[""us""]]"|"[[""are being denied us citizenship for smoking legal pot""]]"|True
b948a2cd|"As Countries Seek Trade With China, Imprisoned Uyghur Muslim Community Has Become ""Collateral Damage"""|"[""china""]"|anger|[[]]|"[[""imprisoned uyghur muslim community has become""]]"|True
47acaf40|"Baltimore Residents: Trump's Attacks on the City Are Rooted in ""Racism and White Supremacy"""|"[""baltimore residents""]"|anger|"[[""trump's""]]"|"[[""racism and white supremacy"",""attacks on the city are rooted in \\""\\""racism and white supremacy\\""\\""\\""""]]"|True
a9ade56f|"Charges Dropped for U. of Arizona Students Who Called Border Patrol ""Murder Patrol"" at Campus Event"|"[""u. of arizona students""]"|anger|"[[""border patrol""]]"|"[[""border patrol""]]"|True
7c5cee42|'He Killed People!' McCain Floored as 'View' Co-hosts Defend Sanders' Comments on Boston Bomber|"[""mccain""]"|anger|"[[""mccain""]]"|"[[""'view' co-hosts defend sanders' comments on boston bomber"",""floored as 'view' co-hosts defend sanders' comments on boston bomber""]]"|True
2c79eb15|'Racist' Lies Won't Stop Trump From Improving Black Lives|[]|disgust|"[[""trump""]]"|"[[""racist' lies won't stop trump from improving black lives""]]"|True
63b47655|'Stinks, Complete Idiot, Pathetic': Morning Joe Hurls Insults at Trump|"[""morning joe hurls""]"|anger|"[[""trump""]]"|"[[""morning joe hurls insults at trump""]]"|True
b670990f|20 People Killed In El Paso Shooting; 21-Year-Old Suspect In Custody|[]|sadness|"[[""21-year-old suspect""]]"|"[[""20 people killed in el paso shooting""]]"|True
5ae25ad9|A Federal Judge Just Blocked Trump’s Latest Attempt to Turn Away Asylum Seekers|[]|surprise|"[[""trump’s""]]"|"[[""turn away asylum seekers""]]"|True
50117ab2|A Mural Quoting Trump at His Most Profane Is Protected Speech, Judge Rules|[]|anger|"[[""a mural quoting trump at his most profane is protected speech""]]"|"[[""a mural quoting trump at his most profane is protected speech""]]"|True
3d825015|AOC: Powerful people are trying to bribe Trump to go to war with Iran|"[""powerful people""]"|anger|"[[""trump""]]"|"[[""to go to war with iran"",""to bribe trump to go to war with iran""]]"|True
c0bdc467|AP FACT CHECK: Trump distorts findings of Russia probe|[]|anger|"[[""trump distorts findings of russia probe""]]"|"[[""trump distorts findings of russia probe""]]"|True
68e6fa86|Advice Columnist: Trump Raped Me In Mid-'90s; UPDATE: Trump Responds|"[""advice columnist""]"|anger|"[[""trump"",""update: trump responds""]]"|"[[""trump raped me in mid-'90s"",""update: trump responds""]]"|True
ebbb6a8e|After El Paso, We Can No Longer Ignore Trump’s Role in Inspiring Mass Shootings|"[""trump’s""]"|anger|"[[""role in inspiring mass shootings""]]"|"[[""trump’s role in inspiring mass shootings"",""role in inspiring mass shootings""]]"|True
c87cd4c9|After letter from former undocumented employees, Trump feigns ignorance|"[""trump""]"|surprise|"[[""trump""]]"|"[[""trump feigns ignorance""]]"|True
a714087c|Alexandria Ocasio-Cortez melts down over NY Times’ ‘glamour shot’ of former Trump aide Hope Hicks|"[""alexandria ocasio-cortez""]"|anger|"[[""hope hicks""]]"|"[[""over ny times’ ‘glamour shot’ of former trump aide hope hicks""]]"|True
951f1425|Alyssa Milano wants to destroy Georgia’s film industry to preserve sacrament of abortion|"[""alyssa milano""]"|anger|"[[""georgia’s film industry""]]"|"[[""to preserve sacrament of abortion""]]"|True
9f7e3feb|Amid Trump’s Attacks, Planned Parenthood Broadens Health Care Focus|"[""trump’s""]"|anger|"[[""planned parenthood""]]"|"[[""planned parenthood broadens health care focus""]]"|True
313abb78|As Ilhan Omar Said, Trump Is a Fascist — and His Rallies Prove It|"[""ilhan omar""]"|anger|"[[""trump""]]"|"[[""trump is a fascist — and his rallies prove it""]]"|True
e060213e|Barr’s backing of Trump sets up showdown with Congress|"[""congress""]"|disgust|"[[""showdown with congress""]]"|"[[""showdown with congress"",""barr’s backing of trump""]]"|True
148ae23c|Bernie Sanders Blasts NRA, Calls for Gun Control After VA Beach Shooting|"[""bernie sanders""]"|anger|"[[""nra""]]"|"[[""calls for gun control after va beach shooting"",""va beach shooting""]]"|True
19a03626|Bernie Sanders Forced To Admit He Would Raise Taxes On The Middle Class|"[""bernie sanders""]"|disgust|"[[""middle class""]]"|"[[""forced to admit he would raise taxes on the middle class""]]"|True
810ff7c6|Booker: Trump 'Is Worse Than a Racist' -- Similar to George Wallace|"[""trump""]"|disgust|"[[""trump""]]"|"[[""worse than a racist'""],[""worse than a""]]"|True
8c227212|Brazilian Airman Caught With 86 Pounds Of Cocaine Ahead Of G20 Summit, Officials Say|"[""brazilian airman""]"|surprise|"[[""brazilian airman""]]"|"[[""caught with 86 pounds of cocaine""]]"|True
b3f04466|Burn. Build. Repeat: Why Our Wildfire Policy Is So Deadly|[]|fear|"[[""why our wildfire policy is so deadly""]]"|"[[""why our wildfire policy is so deadly""]]"|True
f380c5ce|Carolyn Hax: Telling someone their kid’s name is dumb. There’s a name for that.|"[""carolyn hax""]"|anger|"[[""carolyn hax"",""telling someone their kid’s name is dumb""]]"|"[[""telling someone their kid’s name is dumb""]]"|True
3b8179c1|Castro: Biden Shouldn't Joke About Allegations - 'Bullsh*t' to Say People Can Laugh It Off|"[""castro""]"|disgust|"[[""biden""]]"|"[[""biden shouldn't joke about allegations""]]"|True
8b495c6a|Chernobyl: Rescuing the abandoned dogs in the exclusion zone|"[""chernobyl""]"|joy|[[]]|"[[""rescuing the abandoned dogs in the exclusion zone""]]"|True
5d6137fd|China Drank The Most Beer In The World In 2018|"[""china""]"|surprise|"[[""drank the most beer in the world in 2018""]]"|"[[""drank the most beer in the world in 2018""]]"|True
d419328d|Clues sought after American flag burns on Balboa Island|[]|anger|[[]]|"[[""american flag burns on balboa island""]]"|True
aebcf25b|Cory Booker escalates NRA attacks during town hall, vows to 'bring a fight': 'I'm tired of going to funerals'|"[""cory booker""]"|disgust|"[[""nra""]]"|"[[""'i'm tired of going to funerals'"",""attacks during town hall, vows to 'bring a fight': 'i'm tired of going to funerals'""]]"|True
59519f2c|Dallas Police Up Charges Against White Bartender Who Brutally Beat Black Woman|"[""dallas police""]"|anger|"[[""white bartender""]]"|"[[""who brutally beat black woman""]]"|True
c4c6ec57|Dan Crenshaw Has Message For Pelosi After Ocasio-Cortez Suggests She’s Racist|"[""dan crenshaw""]"|anger|"[[""pelosi""]]"|"[[""suggests she’s racist""]]"|True
918b668b|Dan Crenshaw RIPS into Google execs at hearing for labeling Ben Shapiro a Nazi|"[""dan crenshaw""]"|anger|"[[""ben shapiro""]]"|"[[""labeling ben shapiro a nazi""]]"|True
4dc80da7|Democrats Freak Out Over AG Barr’s Obama ‘Spying’ Comments|"[""democrats""]"|fear|"[[""obama""]]"|"[[""over ag barr’s obama ‘spying’ comments""]]"|True
e3e79c09|Democrats unite to condemn Trump tweet linking Ilhan Omar and 9/11|"[""democrats""]"|anger|"[[""trump""]]"|"[[""tweet linking ilhan omar and 9/11""]]"|True
a537e689|Donald Trump goes completely bonkers after he figures out he’s going to be impeached|"[""donald trump""]"|anger|[[]]|"[[""figures out he’s going to be impeached""]]"|True
61db5b77|Donald Trump has deranged meltdown after everything goes wrong for him|"[""donald trump""]"|anger|[[]]|"[[""has deranged meltdown after everything goes wrong for him""]]"|True
2f63fbb9|Elton John Blasts Brexit: 'I Am a European – Not a Stupid, Imperialist English Idiot'|"[""elton john""]"|anger|"[[""brexit""]]"|"[[""not a stupid, imperialist english idiot"",""'i am a european – not a stupid, imperialist english idiot'""]]"|True
11da9ac7|Eurovision faces backlash as musical kitschfest hits Israel|"[""eurovision""]"|anger|"[[""musical kitschfest""]]"|"[[""faces backlash as musical kitschfest hits israel""]]"|True
197ed712|Even college students call millionaire Bernie Sanders a ‘hypocrite’|"[""college students""]"|disgust|"[[""bernie sanders""]]"|"[[""call millionaire bernie sanders a ‘hypocrite’""]]"|True
a6038489|Far-Left Arsonists Burn Conservative Activist’s Dorm Room at Tulane University…The Scoop|"[""far-left arsonists""]"|anger|"[[""far-left arsonists""]]"|"[[""conservative activist’s dorm room at tulane university…the scoop""]]"|True
dbf6cdcc|Feminist comedian Samantha Bee calls pro-life 'Unplanned' movie 'made up' propaganda, edits trailer for her narrative on Planned Parenthood|"[""samantha bee""]"|anger|"[[""planned parenthood""]]"|"[[""calls pro-life 'unplanned' movie 'made up'""]]"|True
7867aa1c|Former Acting Attorney General Sally Yates on Trump: ‘I have personally prosecuted obstruction cases on far less evidence than this’|"[""sally yates""]"|surprise|"[[""trump""]]"|"[[""‘i have personally prosecuted obstruction cases on far less evidence than this’""]]"|True
e3b3a9b5|German Minister Wants To Fine Anti-Vax Parents Up To $2,800, Mandate Compulsory Shots|"[""german minister""]"|anger|"[[""anti-vax parents""]]"|"[[""anti-vax parents""]]"|True
9d1fad91|House Dem Says Dems Must Support Abortion, Gay Marriage|"[""house dem""]"|anger|[[]]|"[[""must support abortion, gay marriage""]]"|True
252f7638|House Democrats Ready Vote to Undercut Health Care Innovation|"[""house democrats""]"|anger|"[[""house democrats""]]"|"[[""vote to undercut health care innovation""]]"|True
4a27d88d|House Democrats threaten Barr with contempt if he refuses to provide unredacted Mueller report|"[""house democrats""]"|anger|"[[""barr""]]"|"[[""contempt if he refuses to provide unredacted mueller report""]]"|True
1b61f838|Hunt for tradie who leaned out the window of a moving ute and tried to slap a cyclist on the head|"[""tradie""]"|anger|"[[""tried to slap a cyclist on the head"",""cyclist""]]"|"[[""tried to slap a cyclist on the head""]]"|True
7f33d96e|I, for One, Am Displeased About Having to Pay for Trump’s New $16 Billion Farmer Bailout|[]|disgust|"[[""trump’s"",""having to pay for trump’s new $16 billion farmer bailout""]]"|"[[""having to pay for trump’s new $16 billion farmer bailout""]]"|True
8c719804|Ilhan Omar Takes Shot At Trump For Not Flying Gay Pride Flag Over U.S. Embassies, Gets Destroyed By Twitter|"[""trump""]"|anger|"[[""ilhan omar""]]"|"[[""not flying gay pride flag over u.s. embassies""]]"|True
d31c6500|In Stunning Claim, Trump Suggests McGahn Lied Under Oath|"[""trump""]"|surprise|"[[""mcgahn"",""suggests mcgahn lied under oath""]]"|"[[""suggests mcgahn lied under oath""]]"|True
3bf2daf5|Iran crisis: A tale of two tankers|"[""iran""]"|sadness|"[[""a tale of two tankers""]]"|"[[""a tale of two tankers""]]"|True
857298c6|Jacinda Ardern’s ‘no notoriety’ response to New Zealand mosque shootings has paid off|"[""jacinda ardern’s""]"|surprise|"[[""mosque shootings""],[""new zealand mosque""]]"|"[[""‘no notoriety’ response to new zealand mosque shootings has paid off""]]"|True
752c4027|Julián Castro calls Trump Jr a ‘coward’ over racist attack on Kamala Harris|"[""julián castro""]"|anger|"[[""trump jr""]]"|"[[""over racist attack on kamala harris""]]"|True
6dca0ea2|Khamenei: U.S. 'Idiots' Reached 'Rock Bottom' with IRGC Terror Label|"[""khamenei""]"|anger|"[[""reached 'rock""]]"|"[[""reached 'rock""]]"|True
7e8618f4|Leading national security figures avoid briefing Trump for fear he’ll leak to Russians — report|"[""trump""]"|fear|"[[""trump"",""russians""]]"|"[[""he’ll leak to russians""]]"|True
9432c7b5|Lord Winston, 78, demands licence plates for bikes after woman cyclist kicked him 'repeatedly'|"[""lord winston""]"|disgust|"[[""woman cyclist""]]"|"[[""demands licence plates for bikes after woman cyclist kicked him 'repeatedly'""]]"|True
717a9d12|Maximum Security owner calls Kentucky Derby disqualification 'egregious,' contemplates appeal|"[""maximum security owner""]"|anger|"[[""kentucky derby""]]"|"[[""egregious,' contemplates appeal""]]"|True
5d39f6aa|Mike Pence’s reply to Pete Buttigieg ignores the brutality of anti-LGBTQ policies|"[""mike pence""]"|disgust|"[[""pete buttigieg""]]"|"[[""ignores the brutality of anti-lgbtq policies""]]"|True
76e67fc0|Muslim Women in Sri Lanka Are Pissed About the Post-Bombing Burqa Ban|"[""muslim women""]"|anger|"[[""post-bombing burqa ban"",""about the post-bombing burqa ban""]]"|"[[""post-bombing burqa ban"",""about the post-bombing burqa ban""]]"|True
87e60b3b|NBC Excuses Omar’s Anti-Semitism as a Republican Gripe, ABC Demands Trump Apology|"[""nbc""]"|anger|"[[""Omar’s Anti-Semitism""]]"|"[[""nbc excuses omar’s anti-semitism""]]"|True
b29b5655|Nasty Jon Stewart: McConnell Treats 9/11 Responders Like 'Political Pawns'|"[""jon stewart""]"|anger|"[[""mcconnell treats 9/11 responders like 'political pawns'""]]"|"[[""mcconnell treats 9/11 responders like 'political pawns'""]]"|True
06abd0b9|Nasty WashPost Column: Trump ‘Not Troubled’ By Possible Attempts to Kill Omar|"[""trump""]"|anger|"[[""washpost column""]]"|"[[""not troubled’ by possible attempts to kill omar""]]"|True
8833220d|New Orleans congressman calls Steve King a ‘white supremacist’ after Katrina comments|"[""new orleans congressman""]"|anger|"[[""steve king""]]"|"[[""after katrina comments""]]"|True
1d939aae|New Supreme Court Ruling May Start Checking Power of Federal Bureaucrats|[]|anger|"[[""new supreme court""]]"|"[[""start checking power of federal bureaucrats""]]"|True
ce477640|New mother who Jeremy Kyle tried to cheer up with biscuits vanished with baby and partner|[]|joy|"[[""vanished with baby and partner""]]"|"[[""baby and partner""]]"|True
5812a5a6|Nolte - MSNBC Host: We're Not Going to 'Play Fair' to Put Trump in Jail|"[""msnbc""]"|anger|"[[""trump""]]"|"[[""we're not going to 'play fair' to put trump in jail""]]"|True
355c01e6|Nolte: Media Fabricate 'Racist Outrage' Hoax About Disney's 'Little Mermaid' Casting|"["": media fabricate""]"|anger|"[[""racist outrage""]]"|"[[""about disney's 'little mermaid' casting""]]"|True
6eadd045|Ocasio-Cortez calls out Steve King, Liz Cheney amid controversy over concentration camp remarks|"[""ocasio-cortez""]"|anger|"[[""steve king"",""controversy over concentration camp remarks""]]"|"[[""controversy over concentration camp remarks""]]"|True
09d35de3|Outrage over Arizona man who killed teen for listening to rap music|[]|anger|"[[""outrage over arizona man who killed teen for listening to rap music""]]"|"[[""outrage over arizona man who killed teen for listening to rap music""]]"|True
f41d0721|Past interference: Louisiana judge orders Goodell to deposition over “Nola No-Call”|"[""louisiana judge""]"|surprise|"[[""louisiana judge orders goodell to deposition over “nola no-call”""]]"|"[[""louisiana judge orders goodell to deposition over “nola no-call”""]]"|True
d847931d|Pelosi Sounds Alarm Over Trump Impeachment; 'Villainous' Trump Throws Fuel On The Fire|"[""pelosi""]"|anger|"[[""trump""]]"|"[[""'villainous' trump throws fuel on the fire""]]"|True
80a44dbd|Pep’s toughest title: Man City boss hails his incredible Premier League champions|"[""pep""]"|joy|"[[""premier league champions""]]"|"[[""man city boss hails his incredible premier league champions""]]"|True
4e0903c3|Philadelphia Politicians Want to Ban Bay Windows|"[""philadelphia politicians""]"|anger|"[[""want to ban bay windows""]]"|"[[""want to ban bay windows""]]"|True
80f7a66b|Polish nationalists protest US over Holocaust claims|"[""polish nationalists""]"|anger|"[[""us""]]"|"[[""protest us over holocaust claims"",""over holocaust claims""]]"|True
54d09346|Pompeo: Iran is responsible for today’s tanker attacks in the Gulf of Oman|"[""pompeo""]"|anger|"[[""iran""]]"|"[[""iran is responsible for today’s tanker attacks in the gulf of oman""]]"|True
802956a0|Raptors Exec Allegedly 'Pushed' and 'Struck' Sheriff's Deputy After Finals Game|"[""raptors exec allegedly"",""raptors exec""]"|anger|"[[""sheriff's deputy after finals game"",""allegedly 'pushed' and 'struck' sheriff's deputy after finals game""]]"|"[[""sheriff's deputy after finals game"",""allegedly 'pushed' and 'struck' sheriff's deputy after finals game""]]"|True
4c5d47a8|Rep. Ilhan Omar’s Ideological Attacks on 2 Christian Pastors|"[""ilhan omar""]"|anger|"[[""2 christian pastors""]]"|"[[""ideological""]]"|True
3fdf76f8|Rep. Jeffries: Trump a 'Cancer on the Presidency'|"[""rep. jeffries""]"|anger|"[[""trump""]]"|"[[""trump a 'cancer on the presidency'""]]"|True
6a3ced01|Search warrants show how New Zealand far-right terrorist inspired copycat in California|[]|surprise|"[[""terrorist""]]"|"[[""inspired copycat in california""],[""terrorist""]]"|True
d200897c|Sharpton: Trump has ‘particular venom’ for black people|"[""sharpton""]"|anger|"[[""black people""]]"|"[[""‘particular venom’ for black people""]]"|True
94f5c7c5|Sinclair’s purchase of regional sports networks draws ire of Booker, Sanders and Warren|"[""booker, sanders and warren""]"|anger|"[[""booker, sanders and warren""]]"|"[[""sinclair’s purchase of regional sports networks draws ire""]]"|True
b33a8f27|Sri Lanka Arrests Father Of Suspected Easter Suicide Bombers|"[""father""]"|sadness|"[[""father""]]"|"[[""suspected easter suicide bombers"",""arrests father of suspected easter suicide bombers""]]"|True
f438d197|Sri Lanka bombings: 'I invited the bomber into the church'|"[""sri lanka bombings""]"|fear|"[[""Sri Lanka bombings""]]"|"[[""i invited the bomber into the church""]]"|True
9f57b072|Stupid conservatives keep feeding Trump's grift with campaign contributions|"[""conservatives""]"|anger|"[[""trump's""]]"|"[[""grift with campaign contributions""]]"|True
0e3f5579|TV comic takes lead in Ukraine election first round, early results show|"[""tv comic""]"|surprise|"[[""ukraine""]]"|"[[""tv comic takes lead in ukraine election first round""]]"|True
59f6b44b|Tech Innovator Hints Facebook Booted Him for Pro-Trump Donation|"[""tech innovator"",""facebook""]"|anger|"[[""tech innovator""]]"|"[[""pro-trump donation""]]"|True
deedcff8|The Flip Side of Billionaire Robert Smith’s Student Loan Surprise|"[""robert smith’s""]"|surprise|"[[""student""],[""robert smith’s""]]"|"[[""the flip side of billionaire robert smith’s student loan surprise""]]"|True
461b1c46|The Post-War Temptation Towards Anger and Guns|[]|anger|"[[""the post-war temptation towards anger and guns""]]"|"[[""temptation towards anger and guns""]]"|True
9f78f115|The Revolution Comes For Creepy Uncle Joe|"[""joe""]"|fear|"[[""joe""]]"|"[[""comes for creepy uncle""],[""creepy uncle joe""]]"|True
a8257f88|The dangers in Trump's warlike approach to Iran|"[""trump's""]"|fear|"[[""iran""]]"|"[[""warlike approach""]]"|True
de906370|The latest White House absurdity on Mueller is shocking. Even for Trump.|"[""trump"",""white house""]"|anger|"[[""white house""]]"|"[[""mueller is shocking""]]"|True
4867a5ed|Thousands of taxi drivers sign up against Uber claiming the service has left them bankrupt|"[""thousands of taxi"",""taxi""]"|anger|"[[""uber""]]"|"[[""the service has left them bankrupt""]]"|True
055f1cc9|Threats against members increasing, Capitol Police chief says|"[""capitol police""]"|fear|"[[""threats against members increasing""]]"|"[[""threats against members increasing""]]"|True
a7c09d81|Tiptoeing around Trump’s racism is a betrayal of journalistic truth-telling|[]|anger|"[[""racism is a betrayal of journalistic truth-telling""]]"|"[[""racism is a betrayal of journalistic truth-telling"",""trump’s racism is a betrayal of journalistic truth-telling""]]"|True
d5b0dbd7|Transgender woman says former Chicago sergeant forced her into sex act|"[""transgender woman""]"|anger|"[[""chicago""],[""sergeant""]]"|"[[""forced her into sex act""]]"|True
c5248794|Trump 2020 Comms Staffer Ran Blog That Called Muslims ‘Murderous Thugs’|"[""trump""]"|anger|"[[""muslims"",""called muslims ‘murderous thugs’""]]"|"[[""called muslims ‘murderous thugs’""]]"|True
475b98d5|Trump admin rejecting requests from U.S. embassies to fly pride flag: report|"[""trump admin""]"|disgust|"[[""embassies to fly pride flag: report"",""u.s. embassies""]]"|"[[""embassies to fly pride flag: report""]]"|True
7aed9537|Trump to reporter: What I say to Putin at G20 is none of your business|"[""trump""]"|anger|"[[""reporter""]]"|"[[""what i say to putin at g20 is none of your business""]]"|True
027b628b|Trump’s Abuse of Executive Privilege Is More Than a Present Danger|"[""trump’s""]"|disgust|"[[""abuse of executive privilege""]]"|"[[""abuse of executive privilege""]]"|True
487c827f|Trump’s Military Threats Aren’t Going to Keep “America First”|"[""trump’s""]"|anger|"[[""trump’s military threats aren’t going to keep “america first”""]]"|"[[""trump’s military threats aren’t going to keep “america first”""]]"|True
aadf4c43|Trump’s Racist Comments Have Spawned Violent Threats Against Lawmakers of Color|"[""trump’s""]"|anger|"[[""lawmakers of color""]]"|"[[""racist comments have spawned""]]"|True
732cf92e|Trump’s Tariffs Are a New Tax on Americans|[]|surprise|"[[""trump""]]"|"[[""tariffs are a new tax on americans"",""are a new tax on americans""]]"|True
52c0361e|Trump’s tariff threat is his latest attempt to get Mexico to build a wall|"[""trump""]"|fear|"[[""mexico""]]"|"[[""build a wall""]]"|True
b0979e47|U.S. blames Iran for tanker attacks in Gulf of Oman, oil prices rise|"[""u.s.""]"|anger|"[[""iran""]]"|"[[""attacks in gulf of""]]"|True
e2eb337c|US Investigated The President Of Honduras For Drug-Trafficking, Documents Show|"[""us""]"|surprise|"[[""drug-trafficking"",""the president of honduras""]]"|"[[""drug-trafficking""]]"|True
94a68159|Video shows fiery aftermath of suspected attack on tanker|[]|fear|"[[""suspected attack on tanker""]]"|"[[""suspected attack on tanker""]]"|True
70946d08|Violent Democrat Politician-Activist Pleads Guilty to Assault Attack on Rep. Matt Gaetz — FACES UP TO ONE YEAR IN PRISON|[]|anger|"[[""matt gaetz""]]"|"[[""faces up to one year in prison""],[""assault attack on rep. matt gaetz""]]"|True
fc8a5a78|Watch Broward County Sheriff’s Deputies Slam a 14-Year-Old Boy’s Head Into the Pavement|"[""broward county sheriff""]"|anger|"[[""head into the pavement""],[""14-year-old""]]"|"[[""head into the pavement""]]"|True
c166d345|William Barr just threw Donald Trump under the bus|"[""william barr""]"|anger|"[[""donald trump""],[""under the bus""]]"|"[[""under the bus""]]"|True
459d55c2|‘The View’ attacks ‘liar’ Sarah Sanders who ‘diminished the office’|"[""sarah sanders""]"|anger|"[[""sarah sanders""]]"|"[[""diminished the office""]]"|True
26c687ca|‘The president is endangering her life’: Trump promotes Islamophobic attack against Ilhan Omar|"[""trump"",""the president""]"|anger|"[[""ilhan omar""]]"|"[[""trump promotes islamophobic attack against ilhan omar""]]"|True
46fa500a|‘What a SLAP in the face’: Brigitte Gabriel and other legal immigrants drop the HAMMER on Dems pushing open borders|"[""brigitte gabriel""]"|anger|"[[""drop the hammer""]]"|"[[""pushing open borders""]]"|True
3dc0511d|‘What a snob’: Alec Baldwin says Trump ‘fooled all these flyover Americans’ (cue backpedaling!)|"[""alec baldwin""]"|anger|"[[""trump""]]"|"[[""‘fooled all these flyover americans’ (cue backpedaling!)""]]"|True
50737ff1|“Ban Me Motherf***er” – Snoop Dogg Blasts Facebook/Instagram Censorship|"[""snoop dogg""]"|anger|"[[""censorship""],[""facebook/instagram""]]"|"[[""censorship""]]"|True
36b04724|“Responsible Conservatives” Won’t Save Us From Fascism|[]|anger|[[]]|"[[""won’t save us from fascism"",""“responsible conservatives” won’t save us from fascism""]]"|True
e1185b13|A second mass shooting erupts in Ohio. Shooter identified|"[""ohio""]"|fear|"[[""a second mass shooting erupts in ohio. shooter identified"",""a second mass shooting erupts in ohio""]]"|"[[""a second mass shooting erupts in ohio. shooter identified"",""a second mass shooting erupts in ohio""]]"|True
d6600638|Atlanta Braves pitcher Sean Newcomb 'feels fine' after 102-mph line drive off head: report|"[""atlanta braves pitcher sean newcomb""]"|joy|"[[""after 102-mph line drive off""],[""102-mph line drive off""]]"|"[[""'feels fine' after 102-mph line drive off head""]]"|True
0b72c378|Barnier dubs Johnson’s Brexit deal terms ‘unacceptable’|"[""barnier""]"|disgust|"[[""johnson’s""]]"|"[[""brexit deal terms ‘unacceptable""]]"|True
